release_date,title,artist,ranking,certification,streams,image,spotify,apple
7/1/2025,M.O.B.: The Album,Byrd Gang,#29,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_1/ByrdGang_M.O.B..jpg,https://open.spotify.com/album/5SZDZ2XBLlzE0e93pm5kee,https://music.apple.com/us/album/m-o-b-members-of-byrdgang/560183479
7/2/2025,Rollin' with Number One,Kid Sensation,#175,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Kid%20Sensation-%20Rollin'%20with%20Number%20One.jpg,https://open.spotify.com/album/1PyaFgtLLYNfiCm4Wqgnez,https://music.apple.com/us/album/rollin-with-number-one/317150870
7/2/2025,Peaceful Journey,Heavy D & The Boyz,#21,Platinum,"96,645,458",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Peaceful_Journey.jpg,https://open.spotify.com/album/4bAwnTaD8QcruiVdb1zzzY,https://music.apple.com/us/album/peaceful-journey/1443134324
7/2/2025,Addictive Hip Hop Muzick,Kokane,#161,,"39,334",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Addictive_Hip_Hop.jpg,https://open.spotify.com/album/64nqlEsdBQwQbyaXQQGAY3,https://music.apple.com/ng/album/addictive-hip-hop-muzick/1613245879
7/2/2025,A Future Without a Past...,Leaders of the New School,#128,,"4,977,675",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Afuturewithoutapast.jpg,https://open.spotify.com/album/4cmsajNPX0WryBpMVm0QJr,https://music.apple.com/us/album/a-future-without-a-past/739969675
7/2/2025,The Ruler's Back,Slick Rick,#29,,"7,032,077",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Therulersback.jpg,https://open.spotify.com/album/5UWKXx7GvU5YhXx0OBNnhD,https://music.apple.com/us/album/the-rulers-back/1443738837
7/2/2025,Doin' Hard Time on Planet Earth,2 Black 2 Strong,,,"6,220",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/2%20Black%202%20Strong-%20Doin'%20Hard%20Time%20on%20Planet%20Earth.jpeg,https://open.spotify.com/album/666776Km3ib4nm29uXw4Qc,https://music.apple.com/us/album/doin-hard-time-on-planet-earth/1580951879
7/2/2025,The Final Tic,Crucial Conflict,#12,Gold,"14,157,590",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Crucial%20Conflict-%20The%20Final%20Tic.png,https://open.spotify.com/album/1R5AaySMUzB0lmuwQ49YJO,https://music.apple.com/id/album/the-final-tic/1443285649
7/2/2025,Stakes Is High,De La Soul,#13,,"14,163,897",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Stakes_is_High.jpg,https://open.spotify.com/album/3jlC2uhYNrhikZXLviEnpu,https://music.apple.com/us/album/stakes-is-high/1664600863
7/2/2025,Greatest Hits,N.W.A,#48,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/NWA_-_Greatest_Hits.jpg,,https://music.apple.com/us/album/n-w-a-greatest-hits/816322965
7/2/2025,It Was Written,Nas,#1,Platinum,"660,915,374",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Nas-it-was-written.jpg,https://open.spotify.com/album/78Fgb88MY0ECc4GVMejqTg,https://music.apple.com/us/album/it-was-written/211507540
7/2/2025,The Many Faces of Oliver Hart or How Eye One the Write Too Think,Eyedea,,,"6,380,377",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Eyedea-%20The%20Many%20Faces%20of%20Oliver%20Hart%20or%20How%20Eye%20One%20the%20Write%20Too%20Think.jpg,https://open.spotify.com/album/7a5ennYNmWTZoVOFmXy5Jt,
7/2/2025,City of Kings,X-Raided,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/X-Raided-%20City%20of%20Kings.jpg,https://open.spotify.com/track/5LOP4X2kVeqcbVvr7WB56v,
7/2/2025,Section 80,Kendrick Lamar,#113,Gold,"1,338,759,564",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Section.80.jpg,https://open.spotify.com/album/1bkN9nIkkCnXeG4yitVS1J,https://music.apple.com/ca/album/section-80/1475039105
7/2/2025,Dour Candy,Billy Woods,,,"1,766,117",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Billy%20Woods-%20Dour%20Candy.jpg,https://open.spotify.com/album/0xNc2ff7Q6CX3wkfZ1iIMO,https://music.apple.com/gb/album/dour-candy/1763922992
7/2/2025,Unconscious State,Jon Connor,,,"13,473,111",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_2/Jon%20Connor-%20Unconscious%20State.jpeg,https://open.spotify.com/album/4xpxxM7iOXL6ZDlgEZUROm,https://music.apple.com/us/album/unconscious-state/1309341926
7/3/2025,Lil' Romeo,Lil' Romeo,#6,Gold,"2,973,735",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_3/Lilromeo.jpg,,https://music.apple.com/ke/artist/lil-romeo/470863
7/3/2025,Ryden Dirtay,Psychopathic Rydas,#46,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_3/Psychopathic%20Rydas-%20Ryden%20Dirtay.jpg,,
7/3/2025,The Cincinnati Kid,Main Flow,,,"99,346",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_3/Main%20Flow-%20The%20Cincinnati%20Kid.jpeg,https://open.spotify.com/album/0LzHyZYyvZzP7yD3f19jnR,
7/3/2025,Independents Day,Twiztid,#57,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_3/Twiztid_Independent.jpg,https://open.spotify.com/album/371kAPzXb8gOhlUyKDERTD,https://music.apple.com/au/album/independents-day/261044075
7/3/2025,T.I. vs. T.I.P.,T.I.,#1,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_3/T.I.vsT.I.P.jpg,https://open.spotify.com/album/1TrOr46SzyI7z9C6YnMRnM,https://music.apple.com/us/album/t-i-vs-t-i-p/1258979690
7/3/2025,Tool Muziq,Pastor Troy,#91,,"2,567,798",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_3/Pastor%20Troy-%20Tool%20Muziq.jpg,https://open.spotify.com/track/582LAUH6UvhLOQnSzhZxEH,https://music.apple.com/us/album/tool-muziq/711917017
7/3/2025,Raop,Cro,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Cro-Raop.png,https://open.spotify.com/album/2tz9Cz7Op68xAwbYGxrwya,https://music.apple.com/id/album/raop/1671011268
7/4/2025,Ghetto Music: The Blueprint of Hip Hop,Boogie Down Productions,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_4/Blueprintkrs.jpg,https://open.spotify.com/album/59Ti0MtssgtVxrVE6T7oyR,https://music.apple.com/us/album/ghetto-music-the-blueprint-of-hip-hop-expanded-edition/1473650401
7/4/2025,Love Daddy,Prince Markie Dee,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_4/Prince%20Markie%20Dee-Love%20Daddy.jpeg,https://open.spotify.com/album/5xXRLgn2Xmj6KQf4M9fB8H,
7/4/2025,Magna Carta Holy Grail,JAY-Z,#1,Platinum,"834,416,028",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_4/Magna_Carta_Holy_Grail_cover.png,https://open.spotify.com/album/0OTjYdGtP7AbwOwbYsGhyi,https://music.apple.com/us/album/magna-carta-holy-grail/1440925178
7/4/2025,Trap House 4,Gucci Mane,#153,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_4/Gucci_Mane_Trap_House_4.jpg,https://open.spotify.com/album/11OqutaYyMiZ7rBRPH2ha4,https://music.apple.com/mw/album/trap-house-4/894840645
7/4/2025,Free Weezy Album,Lil Wayne,#77,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_4/FreeWeezy.jpg,https://open.spotify.com/album/2wVTLpA19kpk5qmkTASir0,https://music.apple.com/us/album/fwa/1521286592
7/4/2025,Brothas Doobie,Funkdoobiest,#115,,"41,411,515",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_4/Funkdoobiest-%20Brothas%20Doobie.jpg,https://open.spotify.com/album/33SkKSM72vyJvx5oc13351,https://music.apple.com/my/album/brothas-doobie/193219321
7/4/2025,Operation Stackola,Luniz,#20,Platinum,"600,951,008",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_4/Luniz-%20Operation%20Stackola.jpg,https://open.spotify.com/track/62neYvYRYTRpHnacAcc3YP,https://music.apple.com/tr/album/operation-stackola/712330598
7/4/2025,Ryde or Die Vol. 2,Ruff Ryders,#2,Platinum,"68,550,975",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_4/Ruff%20Ryders-%20Ryde%20or%20Die%20Vol.%202.jpg,https://open.spotify.com/album/1R71PWhfOPXHld0G6V9t5G,https://music.apple.com/us/album/ryde-or-die-vol-2/1442873473
7/5/2025,The Cookbook,Missy Elliott,#2,Platinum,"289,718,182",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_5/Missy%20Elliott-%20The%20Cookbook.jpg,https://open.spotify.com/album/6vV5UrXcfyQD1wu4Qo2I9K,https://music.apple.com/id/album/the-cookbook/73240428
7/5/2025,Armor of God,Vakill,,,"148,799",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_5/Vakill-%20Armor%20of%20God.jpeg,https://open.spotify.com/album/30sRYnWjrWA1S9APiKYF5g,https://music.apple.com/us/album/armor-of-god/450102980
7/5/2025,Pepper Spray,A-Plus,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_5/A-Plus-%20Pepper%20Spray.jpg,,
7/5/2025,Style Be The King,Qwazaar & Batsauce,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_5/Qwazaar%20&%20Batsauce-%20Style%20Be%20The%20King.jpg,https://open.spotify.com/track/6l6oLD8MS019amb1LG6iD1,
7/5/2025,Revenge of the Dreamers III,Dreamville,#1,Platinum,"1,558,761,456",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_5/Dreamville_-_Revenge_of_the_Dreamers_III.png,https://open.spotify.com/album/2n3quCZ0anEa46j2IveacI,
7/5/2025,Erys,Jaden Smith,#12,,"543,788,468",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_5/Jaden_Smith_-_ERYS.png,https://open.spotify.com/album/63ipjhu8XSx8se8X3XYlJZ,https://music.apple.com/us/album/erys-deluxe/1470175447
7/5/2025,Hotel Diablo,Machine Gun Kelly,#5,Gold,"1,556,940,215",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_5/Machine_Gun_Kelly_-_Hotel_Diablo.png,https://open.spotify.com/album/0bJIHF1Or1YBLFBMwv53K2,https://music.apple.com/us/album/hotel-diablo/1471001717
7/6/2025,Vagina Diner,Akinyele,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Vagina_Diner.jpg,https://open.spotify.com/album/7FAvwtquDRFQxnH2ImBNVP,https://music.apple.com/us/album/vagina-diner/1620463440
7/6/2025,Psychic Thoughts (Are What I Conceive?),Ganksta N-I-P,#151,,"282,010",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Psychic_Thoughts.jpg,https://open.spotify.com/album/0JIXmsOwVDNIXGkOXGP9h1,https://music.apple.com/us/album/psychic-thoughts/1160661346
7/6/2025,Mesanjarz of Funk,Mesanjarz of Funk,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Mesanjarz%20of%20Funk-%20Mesanjarz%20of%20Funk.jpg,,
7/6/2025,Countin' Endless Bank,C.E.B.,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/C.E.B.-%20Countin'%20Endless%20Bank.jpg,https://open.spotify.com/album/1r5ljh4F5YLLzgmdnY8GxD,https://music.apple.com/ng/album/countin-endless-bank/1065977088
7/6/2025,Street Life,Fiend,#15,Gold,"4,624,309",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Street_Liffe.jpg,https://open.spotify.com/album/7ImXNO4IkY5DjEypsTn18i,https://music.apple.com/us/album/street-life/1716447007
7/6/2025,The Long Way Home,Krept and Konan,,,"161,001,939",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/The_Long_Way_Home.jpg,https://open.spotify.com/album/31CP7eEoMwlC5rSeie938V,https://music.apple.com/us/album/the-long-way-home/1442961811
7/6/2025,No Contest,Kreators,,,"83,696",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Kreators-%20No%20Contest.jpg,https://open.spotify.com/album/6XlrbkoMQmIEOHEMvhvu71,https://music.apple.com/us/album/no-contest/1233770743
7/6/2025,Ahead of My Time,Lil’ Flip,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Lil_flip-ahead_of_my_time.jpg,https://open.spotify.com/album/5Mdv93VdeXCWi6j7ZLFL3K,https://music.apple.com/mw/album/ahead-of-my-time/1599753621
7/6/2025,Beast Mode,Juvenile,#58,,"1,563,515",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Beast_Mode_2_by_Future.jpg,https://open.spotify.com/album/2UtF6Q7KkXAzHZxsSLtA50,https://music.apple.com/us/album/beast-mode/379047541
7/6/2025,Beast Mode 2,Future and Zaytoven,#3,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Juvenile-beast-mode.jpg,https://open.spotify.com/album/6Ew52HWkgfbwRZWPLCTER,https://music.apple.com/us/album/beastmode-2/1407068657
7/6/2025,Legends of the Summer,Meek Mill,#9,,"102,868,050",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Meek_Mill.png,https://open.spotify.com/album/10VeRpHsW0Q9uM/A,https://music.apple.com/om/album/legends-of-the-summer-ep/1400572276
7/6/2025,Strings and Bling,Nasty C,,,"69,605,268",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Nasty%20C-%20Strings%20and%20Bling.jpg,https://open.spotify.com/album/6JyxiTsgKfsxzoo,
7/6/2025,Savages,Yukmouth & J-Hood,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Yukmouth%20and%20J-Hood-%20Savages.jpg,,
7/6/2025,Sir Luscious Left Foot: The Son of Chico Dusty,Big Boi,#3,,"55,948,113",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Big-boi-sir-lucious-left-foot-the-son-of-chico-dusty.jpg,,https://music.apple.com/us/album/sir-lucious-left-foot-the-son-of-chico-dusty/1442892164
7/6/2025,The Albert Anastasia EP,Rick Ross,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Rick%20Ross-%20The%20Albert%20Anastasia%20EP.jpg,https://open.spotify.com/album/64Ag1BoE93IZC1UyFQHKIQ,
7/6/2025,Raop,Cro,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_6/Cro-Raop.png,https://open.spotify.com/album/2tz9Cz7Op68xAwbYGxrwya,https://music.apple.com/id/album/raop/1671011268
7/7/2025,Oh My God!,Doug E. Fresh & the Get Fresh Crew,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/Oh_My_God.jpg,https://open.spotify.com/track/59yit1NvwnYWpdfrypJMqQ,https://music.apple.com/ca/album/oh-my-god/1729865987
7/7/2025,Paid in Full,Eric B. & Rakim,#58,Platinum,"126,644,457",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/Eric%20B.%20&%20Rakim-%20Paid%20in%20Full.jpg,https://open.spotify.com/album/3miZDfDnP7SmOXAJXWdFmz,https://music.apple.com/us/album/paid-in-full/1440841577
7/7/2025,Am I My Brother's Keeper,Kane & Abel,#5,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/Am_I_My_Brothers_Keeper.jpg,https://open.spotify.com/album/1HQ0u8fbC79RI1sKfZFx37,
7/7/2025,Lucky 7,Statik Selektah,,,"10,572,688",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/Statik_Selektah_Lucky_7.jpg,,https://music.apple.com/us/album/lucky-7/1001203069
7/7/2025,Chemical Warfare,The Alchemist,#63,,"2,874,107",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/Chemical_Warfare.jpg,https://open.spotify.com/album/6VgZ0jEu9mTPojESqOKf5Q,https://music.apple.com/us/album/chemical-warfare/321079583
7/7/2025,Sir Rockabye,Open Mike Eagle,#30,,"128,706",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/Open%20Mike%20Eagle-%20Sir%20Rockabye.jpg,https://open.spotify.com/album/2F3hC39WA7WOobsvCotWjX,https://music.apple.com/gb/album/sir-rockabye-ep/1744082721
7/7/2025,N.O.R.E.,N.O.R.E.,#3,Gold,"260,629,969",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/N.O.R.E.-%20N.O.R.E..jpeg,,
7/7/2025,Closer,Mike Stud,#13,,"42,569,816",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/Mike_Stud_Closer.jpg,https://open.spotify.com/album/6MzGyAqQq8WDzLTZQzI0y4,https://music.apple.com/us/album/closer/894205558
7/7/2025,Crook County,Twista,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/Twista-%20Crook%20County.jpg,https://open.spotify.com/album/5BR07pFGzEw2Y5kI1NNd3u,https://music.apple.com/ca/album/crook-county/1240564864
7/7/2025,Dopp Hopp,The Doppelgangaz,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/The%20Doppelgangaz-%20Dopp%20Hopp.jpg,https://open.spotify.com/album/2yYmOXKEd6YiVaek4yotzf,https://music.apple.com/ca/album/dopp-hopp/1224863488
7/7/2025,Issa Album,21 Savage,#2,Platinum,"1,917,747,801",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_7/21_Savage_-_Issa_Album.png,https://open.spotify.com/album/4skCiJhVVSKrDOBtoFbsxU,https://music.apple.com/us/album/issa-album/1254351754
7/8/2025,Dub Come Save Me,Roots Manuva,,,"10,245,219",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_8/RootsManuva_DubComeSaveMe_albumcover.jpg,https://open.spotify.com/album/7xYeBl2gT9GoKjfCHJ5UXx,https://music.apple.com/us/album/dub-come-save-me/416304001
7/8/2025,See You on the Other Side,Bernz,#112,,"6,640,143",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_8/Bernz-%20See%20You%20on%20the%20Other%20Side.jpg,https://open.spotify.com/album/6wmihSsi57yatfsjhezJQo,https://music.apple.com/us/album/see-you-on-the-other-side/1115468697
7/8/2025,So Stylistic,Fannypack,,,"9,044,200",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_8/Fannypack-So-Stylistic.jpg,https://open.spotify.com/album/6fKY2aXiRkzfpqpd1PgAv2,https://music.apple.com/za/album/so-stylistic/4211747
7/8/2025,Black August,Killah Priest,,,"215,654",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_8/Killah%20Priest-%20Black%20August.jpg,https://open.spotify.com/album/6wy2hMfLi7pTdD5WSTwGtp,https://music.apple.com/us/album/black-august/265009213
7/8/2025,Jeanius,Jean Grae,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_8/Jean%20Grae-%20Jeanius.jpg,https://open.spotify.com/album/1I319jvYK7dkPgTRTGpK7a,
7/8/2025,I Pledge Allegiance to the Grind II,Killer Mike,#178,,"3,461,441",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_8/Killer%20Mike-%20I%20Pledge%20Allegiance%20to%20the%20Grind%20II.jpg,https://open.spotify.com/album/7abPGodb2sQNQgiguBFSiH,https://music.apple.com/ca/album/i-pledge-allegiance-to-the-grind-ii/284064361
7/8/2025,Welcome to Red Hook Houses,T.H.U.G. Angelz,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_8/T.H.U.G.%20Angelz-%20Welcome%20to%20Red%20Hook%20Houses.jpg,,https://music.apple.com/us/album/welcome-to-red-hook-houses/283557475
7/9/2025,Paradise Don't Come Cheap,New Kingdom,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_9/New%20Kingdom-%20Paradise%20Don't%20Come%20Cheap.jpg,https://open.spotify.com/album/4bBUbS7RktVyyIQBtJdnUi,
7/9/2025,Bacdafucup Part II,Onyx,#46,,"99,379,988",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_9/Backdafucup_part_II.jpg,https://open.spotify.com/album/2mgP7SQbviAxIIOkx2EsWm,https://music.apple.com/us/album/bacdafucup-part-ii/3196279
7/9/2025,A Gangster and a Gentleman,Styles P,#6,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_9/Gangster_and_a_Gentleman.jpg,https://open.spotify.com/album/4LmiDfIReR290PQm026KNF,https://music.apple.com/us/album/a-gangster-and-a-gentleman/1444211316
7/9/2025,Bend But Don't Break,Greenhouse (Blueprint & Illogic),,,"90,573",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_9/Greenhouse%20(Blueprint%20&%20Illogic)-Bend%20But%20Don't%20Break.jpg,https://open.spotify.com/album/30D7Sd60W4ZDteAUK1SWTB,
7/9/2025,Kurupt Confidential,Kurupt,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20July%20Album/July_9/Kurupt-%20Kurupt%20Confidential.jpg,https://open.spotify.com/album/7xcHWKwZzmq2ajQiqgF8qS,
